Route_ID,START_LAT,START_LONG,END_LAT,END_LONG,Day,Time,Time_Taken
1449,-37.86735,145.09195,-37.86088,145.05744,Saturday,18:0,7 mins
1450,-37.86735,145.09195,-37.81441,145.02243,Monday,7:0,18 mins
1451,-37.86735,145.09195,-37.81441,145.02243,Monday,12:0,18 mins
1452,-37.86735,145.09195,-37.81441,145.02243,Monday,18:0,20 mins
1453,-37.86735,145.09195,-37.81441,145.02243,Friday,7:0,18 mins
1454,-37.86735,145.09195,-37.81441,145.02243,Friday,12:0,20 mins
1455,-37.86735,145.09195,-37.81441,145.02243,Friday,18:0,22 mins
1456,-37.86735,145.09195,-37.81441,145.02243,Saturday,7:0,16 mins
1457,-37.86735,145.09195,-37.81441,145.02243,Saturday,12:0,23 mins
1458,-37.86735,145.09195,-37.81441,145.02243,Saturday,18:0,19 mins
1459,-37.86735,145.09195,-37.81469,145.02261,Monday,7:0,18 mins
1460,-37.86735,145.09195,-37.81469,145.02261,Monday,12:0,18 mins
1461,-37.86735,145.09195,-37.81469,145.02261,Monday,18:0,20 mins
1462,-37.86735,145.09195,-37.81469,145.02261,Friday,7:0,18 mins
1463,-37.86735,145.09195,-37.81469,145.02261,Friday,12:0,20 mins
1464,-37.86735,145.09195,-37.81469,145.02261,Friday,18:0,23 mins
1465,-37.86735,145.09195,-37.81469,145.02261,Saturday,7:0,16 mins
1466,-37.86735,145.09195,-37.81469,145.02261,Saturday,12:0,23 mins
1467,-37.86735,145.09195,-37.81469,145.02261,Saturday,18:0,19 mins
1468,-37.86735,145.09195,-37.81495,145.0219,Monday,7:0,18 mins
1469,-37.86735,145.09195,-37.81495,145.0219,Monday,12:0,18 mins
1470,-37.86735,145.09195,-37.81495,145.0219,Monday,18:0,20 mins
1471,-37.86735,145.09195,-37.81495,145.0219,Friday,7:0,18 mins
1472,-37.86735,145.09195,-37.81495,145.0219,Friday,12:0,20 mins
1473,-37.86735,145.09195,-37.81495,145.0219,Friday,18:0,22 mins
1474,-37.86735,145.09195,-37.81495,145.0219,Saturday,7:0,15 mins
1475,-37.86735,145.09195,-37.81495,145.0219,Saturday,12:0,22 mins
1476,-37.86735,145.09195,-37.81495,145.0219,Saturday,18:0,19 mins
1477,-37.86735,145.09195,-37.81457,145.02161,Monday,7:0,18 mins
1478,-37.86735,145.09195,-37.81457,145.02161,Monday,12:0,18 mins
1479,-37.86735,145.09195,-37.81457,145.02161,Monday,18:0,20 mins
1480,-37.86735,145.09195,-37.81457,145.02161,Friday,7:0,18 mins
1481,-37.86735,145.09195,-37.81457,145.02161,Friday,12:0,20 mins
1482,-37.86735,145.09195,-37.81457,145.02161,Friday,18:0,22 mins
1483,-37.86735,145.09195,-37.81457,145.02161,Saturday,7:0,16 mins
1484,-37.86735,145.09195,-37.81457,145.02161,Saturday,12:0,23 mins
1485,-37.86735,145.09195,-37.81457,145.02161,Saturday,18:0,19 mins
1486,-37.86735,145.09195,-37.81489,145.02663,Monday,7:0,18 mins
1487,-37.86735,145.09195,-37.81489,145.02663,Monday,12:0,18 mins
1488,-37.86735,145.09195,-37.81489,145.02663,Monday,18:0,20 mins
1489,-37.86735,145.09195,-37.81489,145.02663,Friday,7:0,18 mins
1490,-37.86735,145.09195,-37.81489,145.02663,Friday,12:0,20 mins
1491,-37.86735,145.09195,-37.81489,145.02663,Friday,18:0,23 mins
1492,-37.86735,145.09195,-37.81489,145.02663,Saturday,7:0,15 mins
1493,-37.86735,145.09195,-37.81489,145.02663,Saturday,12:0,23 mins
1494,-37.86735,145.09195,-37.81489,145.02663,Saturday,18:0,19 mins
1495,-37.86735,145.09195,-37.81521,145.02706,Monday,7:0,17 mins
1496,-37.86735,145.09195,-37.81521,145.02706,Monday,12:0,18 mins
1497,-37.86735,145.09195,-37.81521,145.02706,Monday,18:0,20 mins
1498,-37.86735,145.09195,-37.81521,145.02706,Friday,7:0,17 mins
1499,-37.86735,145.09195,-37.81521,145.02706,Friday,12:0,20 mins
1500,-37.86735,145.09195,-37.81521,145.02706,Friday,18:0,23 mins
1501,-37.86735,145.09195,-37.81521,145.02706,Saturday,7:0,15 mins
1502,-37.86735,145.09195,-37.81521,145.02706,Saturday,12:0,23 mins
1503,-37.86735,145.09195,-37.81521,145.02706,Saturday,18:0,19 mins
1504,-37.86735,145.09195,-37.81545,145.02652,Monday,7:0,18 mins
1505,-37.86735,145.09195,-37.81545,145.02652,Monday,12:0,18 mins
1506,-37.86735,145.09195,-37.81545,145.02652,Monday,18:0,21 mins
1507,-37.86735,145.09195,-37.81545,145.02652,Friday,7:0,18 mins
1508,-37.86735,145.09195,-37.81545,145.02652,Friday,12:0,20 mins
1509,-37.86735,145.09195,-37.81545,145.02652,Friday,18:0,23 mins
1510,-37.86735,145.09195,-37.81545,145.02652,Saturday,7:0,15 mins
1511,-37.86735,145.09195,-37.81545,145.02652,Saturday,12:0,23 mins
1512,-37.86735,145.09195,-37.81545,145.02652,Saturday,18:0,19 mins
1513,-37.86735,145.09195,-37.8151,145.02608,Monday,7:0,18 mins
1514,-37.86735,145.09195,-37.8151,145.02608,Monday,12:0,18 mins
1515,-37.86735,145.09195,-37.8151,145.02608,Monday,18:0,21 mins
1516,-37.86735,145.09195,-37.8151,145.02608,Friday,7:0,18 mins
1517,-37.86735,145.09195,-37.8151,145.02608,Friday,12:0,20 mins
1518,-37.86735,145.09195,-37.8151,145.02608,Friday,18:0,23 mins
1519,-37.86735,145.09195,-37.8151,145.02608,Saturday,7:0,15 mins
1520,-37.86735,145.09195,-37.8151,145.02608,Saturday,12:0,23 mins
1521,-37.86735,145.09195,-37.8151,145.02608,Saturday,18:0,19 mins
1522,-37.86735,145.09195,-37.82264,145.05734,Monday,7:0,14 mins
1523,-37.86735,145.09195,-37.82264,145.05734,Monday,12:0,15 mins
1524,-37.86735,145.09195,-37.82264,145.05734,Monday,18:0,16 mins
1525,-37.86735,145.09195,-37.82264,145.05734,Friday,7:0,14 mins
1526,-37.86735,145.09195,-37.82264,145.05734,Friday,12:0,16 mins
1527,-37.86735,145.09195,-37.82264,145.05734,Friday,18:0,18 mins
1528,-37.86735,145.09195,-37.82264,145.05734,Saturday,7:0,12 mins
1529,-37.86735,145.09195,-37.82264,145.05734,Saturday,12:0,16 mins
1530,-37.86735,145.09195,-37.82264,145.05734,Saturday,18:0,15 mins
1531,-37.86735,145.09195,-37.82295,145.05773,Monday,7:0,14 mins
1532,-37.86735,145.09195,-37.82295,145.05773,Monday,12:0,15 mins
1533,-37.86735,145.09195,-37.82295,145.05773,Monday,18:0,17 mins
1534,-37.86735,145.09195,-37.82295,145.05773,Friday,7:0,14 mins
1535,-37.86735,145.09195,-37.82295,145.05773,Friday,12:0,16 mins
1536,-37.86735,145.09195,-37.82295,145.05773,Friday,18:0,18 mins
1537,-37.86735,145.09195,-37.82295,145.05773,Saturday,7:0,12 mins
1538,-37.86735,145.09195,-37.82295,145.05773,Saturday,12:0,17 mins
1539,-37.86735,145.09195,-37.82295,145.05773,Saturday,18:0,16 mins
1540,-37.86735,145.09195,-37.82315,145.05724,Monday,7:0,14 mins
1541,-37.86735,145.09195,-37.82315,145.05724,Monday,12:0,15 mins
1542,-37.86735,145.09195,-37.82315,145.05724,Monday,18:0,17 mins
1543,-37.86735,145.09195,-37.82315,145.05724,Friday,7:0,14 mins
1544,-37.86735,145.09195,-37.82315,145.05724,Friday,12:0,16 mins
1545,-37.86735,145.09195,-37.82315,145.05724,Friday,18:0,18 mins
1546,-37.86735,145.09195,-37.82315,145.05724,Saturday,7:0,12 mins
1547,-37.86735,145.09195,-37.82315,145.05724,Saturday,12:0,17 mins
1548,-37.86735,145.09195,-37.82315,145.05724,Saturday,18:0,16 mins
1549,-37.86735,145.09195,-37.82284,145.05684,Monday,7:0,14 mins
1550,-37.86735,145.09195,-37.82284,145.05684,Monday,12:0,15 mins
1551,-37.86735,145.09195,-37.82284,145.05684,Monday,18:0,17 mins
1552,-37.86735,145.09195,-37.82284,145.05684,Friday,7:0,14 mins
1553,-37.86735,145.09195,-37.82284,145.05684,Friday,12:0,16 mins
1554,-37.86735,145.09195,-37.82284,145.05684,Friday,18:0,18 mins
1555,-37.86735,145.09195,-37.82284,145.05684,Saturday,7:0,12 mins
1556,-37.86735,145.09195,-37.82284,145.05684,Saturday,12:0,17 mins
1557,-37.86735,145.09195,-37.82284,145.05684,Saturday,18:0,16 mins
1558,-37.86735,145.09195,-37.82379,145.06466,Monday,7:0,13 mins
1559,-37.86735,145.09195,-37.82379,145.06466,Monday,12:0,13 mins
1560,-37.86735,145.09195,-37.82379,145.06466,Monday,18:0,15 mins
1561,-37.86735,145.09195,-37.82379,145.06466,Friday,7:0,13 mins
1562,-37.86735,145.09195,-37.82379,145.06466,Friday,12:0,14 mins
1563,-37.86735,145.09195,-37.82379,145.06466,Friday,18:0,16 mins
1564,-37.86735,145.09195,-37.82379,145.06466,Saturday,7:0,11 mins
1565,-37.86735,145.09195,-37.82379,145.06466,Saturday,12:0,15 mins
1566,-37.86735,145.09195,-37.82379,145.06466,Saturday,18:0,14 mins
1567,-37.86735,145.09195,-37.82404,145.06435,Monday,7:0,13 mins
1568,-37.86735,145.09195,-37.82404,145.06435,Monday,12:0,14 mins
1569,-37.86735,145.09195,-37.82404,145.06435,Monday,18:0,15 mins
1570,-37.86735,145.09195,-37.82404,145.06435,Friday,7:0,13 mins
1571,-37.86735,145.09195,-37.82404,145.06435,Friday,12:0,14 mins
1572,-37.86735,145.09195,-37.82404,145.06435,Friday,18:0,16 mins
1573,-37.86735,145.09195,-37.82404,145.06435,Saturday,7:0,11 mins
1574,-37.86735,145.09195,-37.82404,145.06435,Saturday,12:0,15 mins
1575,-37.86735,145.09195,-37.82404,145.06435,Saturday,18:0,14 mins
1576,-37.86735,145.09195,-37.82374,145.06417,Monday,7:0,13 mins
1577,-37.86735,145.09195,-37.82374,145.06417,Monday,12:0,13 mins
1578,-37.86735,145.09195,-37.82374,145.06417,Monday,18:0,15 mins
1579,-37.86735,145.09195,-37.82374,145.06417,Friday,7:0,13 mins
1580,-37.86735,145.09195,-37.82374,145.06417,Friday,12:0,14 mins
1581,-37.86735,145.09195,-37.82374,145.06417,Friday,18:0,16 mins
1582,-37.86735,145.09195,-37.82374,145.06417,Saturday,7:0,11 mins
1583,-37.86735,145.09195,-37.82374,145.06417,Saturday,12:0,15 mins
1584,-37.86735,145.09195,-37.82374,145.06417,Saturday,18:0,14 mins
1585,-37.86735,145.09195,-37.82778,145.09885,Monday,7:0,8 mins
1586,-37.86735,145.09195,-37.82778,145.09885,Monday,12:0,9 mins
1587,-37.86735,145.09195,-37.82778,145.09885,Monday,18:0,10 mins
1588,-37.86735,145.09195,-37.82778,145.09885,Friday,7:0,9 mins
1589,-37.86735,145.09195,-37.82778,145.09885,Friday,12:0,9 mins
1590,-37.86735,145.09195,-37.82778,145.09885,Friday,18:0,11 mins
1591,-37.86735,145.09195,-37.82778,145.09885,Saturday,7:0,7 mins
1592,-37.86735,145.09195,-37.82778,145.09885,Saturday,12:0,10 mins
1593,-37.86735,145.09195,-37.82778,145.09885,Saturday,18:0,9 mins
1594,-37.86735,145.09195,-37.82804,145.09858,Monday,7:0,8 mins
1595,-37.86735,145.09195,-37.82804,145.09858,Monday,12:0,9 mins
1596,-37.86735,145.09195,-37.82804,145.09858,Monday,18:0,10 mins
1597,-37.86735,145.09195,-37.82804,145.09858,Friday,7:0,9 mins
1598,-37.86735,145.09195,-37.82804,145.09858,Friday,12:0,9 mins
1599,-37.86735,145.09195,-37.82804,145.09858,Friday,18:0,10 mins
1600,-37.86735,145.09195,-37.82804,145.09858,Saturday,7:0,8 mins
1601,-37.86735,145.09195,-37.82804,145.09858,Saturday,12:0,9 mins
1602,-37.86735,145.09195,-37.82804,145.09858,Saturday,18:0,9 mins
1603,-37.86735,145.09195,-37.82772,145.0983,Monday,7:0,8 mins
1604,-37.86735,145.09195,-37.82772,145.0983,Monday,12:0,9 mins
1605,-37.86735,145.09195,-37.82772,145.0983,Monday,18:0,10 mins
1606,-37.86735,145.09195,-37.82772,145.0983,Friday,7:0,9 mins
1607,-37.86735,145.09195,-37.82772,145.0983,Friday,12:0,9 mins
1608,-37.86735,145.09195,-37.82772,145.0983,Friday,18:0,11 mins
1609,-37.86735,145.09195,-37.82772,145.0983,Saturday,7:0,7 mins
1610,-37.86735,145.09195,-37.82772,145.0983,Saturday,12:0,10 mins
1611,-37.86735,145.09195,-37.82772,145.0983,Saturday,18:0,9 mins
1612,-37.86735,145.09195,-37.82506,145.078,Monday,7:0,11 mins
1613,-37.86735,145.09195,-37.82506,145.078,Monday,12:0,12 mins
1614,-37.86735,145.09195,-37.82506,145.078,Monday,18:0,14 mins
1615,-37.86735,145.09195,-37.82506,145.078,Friday,7:0,11 mins
1616,-37.86735,145.09195,-37.82506,145.078,Friday,12:0,13 mins
1617,-37.86735,145.09195,-37.82506,145.078,Friday,18:0,14 mins
1618,-37.86735,145.09195,-37.82506,145.078,Saturday,7:0,9 mins
1619,-37.86735,145.09195,-37.82506,145.078,Saturday,12:0,13 mins
1620,-37.86735,145.09195,-37.82506,145.078,Saturday,18:0,12 mins
1621,-37.86735,145.09195,-37.82535,145.07827,Monday,7:0,11 mins
1622,-37.86735,145.09195,-37.82535,145.07827,Monday,12:0,12 mins
1623,-37.86735,145.09195,-37.82535,145.07827,Monday,18:0,14 mins
1624,-37.86735,145.09195,-37.82535,145.07827,Friday,7:0,11 mins
1625,-37.86735,145.09195,-37.82535,145.07827,Friday,12:0,13 mins
1626,-37.86735,145.09195,-37.82535,145.07827,Friday,18:0,14 mins
1627,-37.86735,145.09195,-37.82535,145.07827,Saturday,7:0,10 mins
1628,-37.86735,145.09195,-37.82535,145.07827,Saturday,12:0,14 mins
1629,-37.86735,145.09195,-37.82535,145.07827,Saturday,18:0,13 mins
1630,-37.86735,145.09195,-37.82527,145.07757,Monday,7:0,12 mins
1631,-37.86735,145.09195,-37.82527,145.07757,Monday,12:0,13 mins
1632,-37.86735,145.09195,-37.82527,145.07757,Monday,18:0,14 mins
1633,-37.86735,145.09195,-37.82527,145.07757,Friday,7:0,12 mins
1634,-37.86735,145.09195,-37.82527,145.07757,Friday,12:0,13 mins
1635,-37.86735,145.09195,-37.82527,145.07757,Friday,18:0,14 mins
1636,-37.86735,145.09195,-37.82527,145.07757,Saturday,7:0,10 mins
1637,-37.86735,145.09195,-37.82527,145.07757,Saturday,12:0,13 mins
1638,-37.86735,145.09195,-37.82527,145.07757,Saturday,18:0,13 mins
1639,-37.86735,145.09195,-37.79611,145.08372,Monday,7:0,15 mins
1640,-37.86735,145.09195,-37.79611,145.08372,Monday,12:0,16 mins
1641,-37.86735,145.09195,-37.79611,145.08372,Monday,18:0,19 mins
1642,-37.86735,145.09195,-37.79611,145.08372,Friday,7:0,15 mins
1643,-37.86735,145.09195,-37.79611,145.08372,Friday,12:0,17 mins
1644,-37.86735,145.09195,-37.79611,145.08372,Friday,18:0,20 mins
1645,-37.86735,145.09195,-37.79611,145.08372,Saturday,7:0,13 mins
1646,-37.86735,145.09195,-37.79611,145.08372,Saturday,12:0,19 mins
1647,-37.86735,145.09195,-37.79611,145.08372,Saturday,18:0,17 mins
1648,-37.86735,145.09195,-37.79635,145.08352,Monday,7:0,15 mins
1649,-37.86735,145.09195,-37.79635,145.08352,Monday,12:0,17 mins
1650,-37.86735,145.09195,-37.79635,145.08352,Monday,18:0,19 mins
1651,-37.86735,145.09195,-37.79635,145.08352,Friday,7:0,15 mins
1652,-37.86735,145.09195,-37.79635,145.08352,Friday,12:0,17 mins
1653,-37.86735,145.09195,-37.79635,145.08352,Friday,18:0,20 mins
1654,-37.86735,145.09195,-37.79635,145.08352,Saturday,7:0,13 mins
1655,-37.86735,145.09195,-37.79635,145.08352,Saturday,12:0,19 mins
1656,-37.86735,145.09195,-37.79635,145.08352,Saturday,18:0,17 mins
1657,-37.86735,145.09195,-37.79618,145.08328,Monday,7:0,15 mins
1658,-37.86735,145.09195,-37.79618,145.08328,Monday,12:0,17 mins
1659,-37.86735,145.09195,-37.79618,145.08328,Monday,18:0,19 mins
1660,-37.86735,145.09195,-37.79618,145.08328,Friday,7:0,15 mins
1661,-37.86735,145.09195,-37.79618,145.08328,Friday,12:0,17 mins
1662,-37.86735,145.09195,-37.79618,145.08328,Friday,18:0,20 mins
1663,-37.86735,145.09195,-37.79618,145.08328,Saturday,7:0,13 mins
1664,-37.86735,145.09195,-37.79618,145.08328,Saturday,12:0,19 mins
1665,-37.86735,145.09195,-37.79618,145.08328,Saturday,18:0,17 mins
1666,-37.86735,145.09195,-37.80876,145.02757,Monday,7:0,19 mins
1667,-37.86735,145.09195,-37.80876,145.02757,Monday,12:0,20 mins
1668,-37.86735,145.09195,-37.80876,145.02757,Monday,18:0,22 mins
1669,-37.86735,145.09195,-37.80876,145.02757,Friday,7:0,20 mins
1670,-37.86735,145.09195,-37.80876,145.02757,Friday,12:0,22 mins
1671,-37.86735,145.09195,-37.80876,145.02757,Friday,18:0,25 mins
1672,-37.86735,145.09195,-37.80876,145.02757,Saturday,7:0,17 mins
1673,-37.86735,145.09195,-37.80876,145.02757,Saturday,12:0,25 mins
1674,-37.86735,145.09195,-37.80876,145.02757,Saturday,18:0,21 mins
1675,-37.86735,145.09195,-37.80887,145.02793,Monday,7:0,20 mins
1676,-37.86735,145.09195,-37.80887,145.02793,Monday,12:0,21 mins
1677,-37.86735,145.09195,-37.80887,145.02793,Monday,18:0,23 mins
1678,-37.86735,145.09195,-37.80887,145.02793,Friday,7:0,20 mins
1679,-37.86735,145.09195,-37.80887,145.02793,Friday,12:0,23 mins
1680,-37.86735,145.09195,-37.80887,145.02793,Friday,18:0,25 mins
1681,-37.86735,145.09195,-37.80887,145.02793,Saturday,7:0,17 mins
1682,-37.86735,145.09195,-37.80887,145.02793,Saturday,12:0,25 mins
1683,-37.86735,145.09195,-37.80887,145.02793,Saturday,18:0,23 mins
1684,-37.86735,145.09195,-37.80926,145.02729,Monday,7:0,19 mins
1685,-37.86735,145.09195,-37.80926,145.02729,Monday,12:0,20 mins
1686,-37.86735,145.09195,-37.80926,145.02729,Monday,18:0,22 mins
1687,-37.86735,145.09195,-37.80926,145.02729,Friday,7:0,19 mins
1688,-37.86735,145.09195,-37.80926,145.02729,Friday,12:0,22 mins
1689,-37.86735,145.09195,-37.80926,145.02729,Friday,18:0,25 mins
1690,-37.86735,145.09195,-37.80926,145.02729,Saturday,7:0,17 mins
1691,-37.86735,145.09195,-37.80926,145.02729,Saturday,12:0,24 mins
1692,-37.86735,145.09195,-37.80926,145.02729,Saturday,18:0,21 mins
1693,-37.86735,145.09195,-37.80892,145.02704,Monday,7:0,19 mins
1694,-37.86735,145.09195,-37.80892,145.02704,Monday,12:0,20 mins
1695,-37.86735,145.09195,-37.80892,145.02704,Monday,18:0,22 mins
1696,-37.86735,145.09195,-37.80892,145.02704,Friday,7:0,20 mins
1697,-37.86735,145.09195,-37.80892,145.02704,Friday,12:0,22 mins
1698,-37.86735,145.09195,-37.80892,145.02704,Friday,18:0,25 mins
1699,-37.86735,145.09195,-37.80892,145.02704,Saturday,7:0,17 mins
1700,-37.86735,145.09195,-37.80892,145.02704,Saturday,12:0,25 mins
1701,-37.86735,145.09195,-37.80892,145.02704,Saturday,18:0,21 mins
1702,-37.86735,145.09195,-37.83695,145.09699,Monday,7:0,6 mins
1703,-37.86735,145.09195,-37.83695,145.09699,Monday,12:0,6 mins
1704,-37.86735,145.09195,-37.83695,145.09699,Monday,18:0,7 mins
1705,-37.86735,145.09195,-37.83695,145.09699,Friday,7:0,6 mins
1706,-37.86735,145.09195,-37.83695,145.09699,Friday,12:0,6 mins
1707,-37.86735,145.09195,-37.83695,145.09699,Friday,18:0,7 mins
1708,-37.86735,145.09195,-37.83695,145.09699,Saturday,7:0,5 mins
1709,-37.86735,145.09195,-37.83695,145.09699,Saturday,12:0,6 mins
1710,-37.86735,145.09195,-37.83695,145.09699,Saturday,18:0,6 mins
1711,-37.86735,145.09195,-37.83755,145.09741,Monday,7:0,5 mins
1712,-37.86735,145.09195,-37.83755,145.09741,Monday,12:0,6 mins
1713,-37.86735,145.09195,-37.83755,145.09741,Monday,18:0,7 mins
1714,-37.86735,145.09195,-37.83755,145.09741,Friday,7:0,6 mins
1715,-37.86735,145.09195,-37.83755,145.09741,Friday,12:0,6 mins
1716,-37.86735,145.09195,-37.83755,145.09741,Friday,18:0,7 mins
1717,-37.86735,145.09195,-37.83755,145.09741,Saturday,7:0,5 mins
1718,-37.86735,145.09195,-37.83755,145.09741,Saturday,12:0,6 mins
1719,-37.86735,145.09195,-37.83755,145.09741,Saturday,18:0,6 mins
1720,-37.86735,145.09195,-37.83799,145.09681,Monday,7:0,6 mins
1721,-37.86735,145.09195,-37.83799,145.09681,Monday,12:0,6 mins
1722,-37.86735,145.09195,-37.83799,145.09681,Monday,18:0,7 mins
1723,-37.86735,145.09195,-37.83799,145.09681,Friday,7:0,6 mins
1724,-37.86735,145.09195,-37.83799,145.09681,Friday,12:0,6 mins
1725,-37.86735,145.09195,-37.83799,145.09681,Friday,18:0,7 mins
1726,-37.86735,145.09195,-37.83799,145.09681,Saturday,7:0,5 mins
1727,-37.86735,145.09195,-37.83799,145.09681,Saturday,12:0,6 mins
1728,-37.86735,145.09195,-37.83799,145.09681,Saturday,18:0,6 mins
1729,-37.86735,145.09195,-37.83741,145.09626,Monday,7:0,6 mins
1730,-37.86735,145.09195,-37.83741,145.09626,Monday,12:0,6 mins
1731,-37.86735,145.09195,-37.83741,145.09626,Monday,18:0,7 mins
1732,-37.86735,145.09195,-37.83741,145.09626,Friday,7:0,6 mins
1733,-37.86735,145.09195,-37.83741,145.09626,Friday,12:0,6 mins
1734,-37.86735,145.09195,-37.83741,145.09626,Friday,18:0,7 mins
1735,-37.86735,145.09195,-37.83741,145.09626,Saturday,7:0,5 mins
1736,-37.86735,145.09195,-37.83741,145.09626,Saturday,12:0,6 mins
1737,-37.86735,145.09195,-37.83741,145.09626,Saturday,18:0,6 mins
1738,-37.86735,145.09195,-37.85467,145.09384,Monday,7:0,3 mins
1739,-37.86735,145.09195,-37.85467,145.09384,Monday,12:0,3 mins
1740,-37.86735,145.09195,-37.85467,145.09384,Monday,18:0,4 mins
1741,-37.86735,145.09195,-37.85467,145.09384,Friday,7:0,3 mins
1742,-37.86735,145.09195,-37.85467,145.09384,Friday,12:0,3 mins
1743,-37.86735,145.09195,-37.85467,145.09384,Friday,18:0,4 mins
1744,-37.86735,145.09195,-37.85467,145.09384,Saturday,7:0,2 mins
1745,-37.86735,145.09195,-37.85467,145.09384,Saturday,12:0,3 mins
1746,-37.86735,145.09195,-37.85467,145.09384,Saturday,18:0,3 mins
1747,-37.86735,145.09195,-37.85489,145.09413,Monday,7:0,3 mins
1748,-37.86735,145.09195,-37.85489,145.09413,Monday,12:0,3 mins
1749,-37.86735,145.09195,-37.85489,145.09413,Monday,18:0,3 mins
1750,-37.86735,145.09195,-37.85489,145.09413,Friday,7:0,3 mins
1751,-37.86735,145.09195,-37.85489,145.09413,Friday,12:0,3 mins
1752,-37.86735,145.09195,-37.85489,145.09413,Friday,18:0,3 mins
1753,-37.86735,145.09195,-37.85489,145.09413,Saturday,7:0,2 mins
1754,-37.86735,145.09195,-37.85489,145.09413,Saturday,12:0,3 mins
1755,-37.86735,145.09195,-37.85489,145.09413,Saturday,18:0,3 mins
1756,-37.86735,145.09195,-37.85513,145.09376,Monday,7:0,3 mins
1757,-37.86735,145.09195,-37.85513,145.09376,Monday,12:0,3 mins
1758,-37.86735,145.09195,-37.85513,145.09376,Monday,18:0,3 mins
1759,-37.86735,145.09195,-37.85513,145.09376,Friday,7:0,3 mins
1760,-37.86735,145.09195,-37.85513,145.09376,Friday,12:0,3 mins
1761,-37.86735,145.09195,-37.85513,145.09376,Friday,18:0,4 mins
1762,-37.86735,145.09195,-37.85513,145.09376,Saturday,7:0,2 mins
1763,-37.86735,145.09195,-37.85513,145.09376,Saturday,12:0,3 mins
1764,-37.86735,145.09195,-37.85513,145.09376,Saturday,18:0,3 mins
1765,-37.86735,145.09195,-37.83331,145.06247,Monday,7:0,10 mins
1766,-37.86735,145.09195,-37.83331,145.06247,Monday,12:0,12 mins
1767,-37.86735,145.09195,-37.83331,145.06247,Monday,18:0,12 mins
1768,-37.86735,145.09195,-37.83331,145.06247,Friday,7:0,11 mins
1769,-37.86735,145.09195,-37.83331,145.06247,Friday,12:0,12 mins
1770,-37.86735,145.09195,-37.83331,145.06247,Friday,18:0,13 mins
1771,-37.86735,145.09195,-37.83331,145.06247,Saturday,7:0,9 mins
1772,-37.86735,145.09195,-37.83331,145.06247,Saturday,12:0,13 mins
1773,-37.86735,145.09195,-37.83331,145.06247,Saturday,18:0,11 mins
1774,-37.86735,145.09195,-37.8337,145.06275,Monday,7:0,10 mins
1775,-37.86735,145.09195,-37.8337,145.06275,Monday,12:0,11 mins
1776,-37.86735,145.09195,-37.8337,145.06275,Monday,18:0,12 mins
1777,-37.86735,145.09195,-37.8337,145.06275,Friday,7:0,10 mins
1778,-37.86735,145.09195,-37.8337,145.06275,Friday,12:0,12 mins
1779,-37.86735,145.09195,-37.8337,145.06275,Friday,18:0,13 mins
1780,-37.86735,145.09195,-37.8337,145.06275,Saturday,7:0,9 mins
1781,-37.86735,145.09195,-37.8337,145.06275,Saturday,12:0,13 mins
1782,-37.86735,145.09195,-37.8337,145.06275,Saturday,18:0,11 mins
1783,-37.86735,145.09195,-37.83394,145.06233,Monday,7:0,10 mins
1784,-37.86735,145.09195,-37.83394,145.06233,Monday,12:0,11 mins
1785,-37.86735,145.09195,-37.83394,145.06233,Monday,18:0,12 mins
1786,-37.86735,145.09195,-37.83394,145.06233,Friday,7:0,10 mins
1787,-37.86735,145.09195,-37.83394,145.06233,Friday,12:0,12 mins
1788,-37.86735,145.09195,-37.83394,145.06233,Friday,18:0,13 mins
1789,-37.86735,145.09195,-37.83394,145.06233,Saturday,7:0,9 mins
1790,-37.86735,145.09195,-37.83394,145.06233,Saturday,12:0,12 mins
1791,-37.86735,145.09195,-37.83394,145.06233,Saturday,18:0,11 mins
1792,-37.86735,145.09195,-37.83362,145.06202,Monday,7:0,10 mins
1793,-37.86735,145.09195,-37.83362,145.06202,Monday,12:0,11 mins
1794,-37.86735,145.09195,-37.83362,145.06202,Monday,18:0,12 mins
1795,-37.86735,145.09195,-37.83362,145.06202,Friday,7:0,10 mins
1796,-37.86735,145.09195,-37.83362,145.06202,Friday,12:0,12 mins
1797,-37.86735,145.09195,-37.83362,145.06202,Friday,18:0,12 mins
1798,-37.86735,145.09195,-37.83362,145.06202,Saturday,7:0,9 mins
1799,-37.86735,145.09195,-37.83362,145.06202,Saturday,12:0,12 mins
1800,-37.86735,145.09195,-37.83362,145.06202,Saturday,18:0,11 mins
1801,-37.86735,145.09195,-37.83738,145.06119,Monday,7:0,10 mins
1802,-37.86735,145.09195,-37.83738,145.06119,Monday,12:0,11 mins
1803,-37.86735,145.09195,-37.83738,145.06119,Monday,18:0,11 mins
1804,-37.86735,145.09195,-37.83738,145.06119,Friday,7:0,10 mins
1805,-37.86735,145.09195,-37.83738,145.06119,Friday,12:0,12 mins
1806,-37.86735,145.09195,-37.83738,145.06119,Friday,18:0,13 mins
1807,-37.86735,145.09195,-37.83738,145.06119,Saturday,7:0,9 mins
1808,-37.86735,145.09195,-37.83738,145.06119,Saturday,12:0,12 mins
1809,-37.86735,145.09195,-37.83738,145.06119,Saturday,18:0,11 mins
1810,-37.86735,145.09195,-37.83777,145.06115,Monday,7:0,10 mins
1811,-37.86735,145.09195,-37.83777,145.06115,Monday,12:0,11 mins
1812,-37.86735,145.09195,-37.83777,145.06115,Monday,18:0,11 mins
